Sale ID,Date,Shop,Product,Quantity,Unit price
S000003745,2021-01-10,shop_25,BED_24,1.0,150.0
S000003746,2021-01-09,shop_26,BED_25,2.0,300.0
S000003747,2021-01-08,shop_27,BED_26,1.0,395.0
S000003748,2021-01-07,shop_28,BED_27,3.0,440.0
S000003749,2021-01-06,shop_29,TSH_28,1.0,20.0
S000003750,2021-02-04,shop_30,TSH_29,2.0,20.0
S000003751,2021-02-03,shop_31,TSH_30,2.0,22.0
S000003752,2021-02-02,shop_32,TSH_31,1.0,24.0
S000003753,2021-02-01,shop_33,TSH_32,1.0,24.0
S000003754,2021-01-31,shop_34,HOO_33,1.0,45.0
S000003755,2021-01-30,shop_35,HOO_34,4.0,48.0
S000003756,2021-01-29,shop_36,HOO_35,1.0,49.0
S000003757,2021-01-28,shop_37,SHO_36,1.0,60.0
S000003758,2021-01-27,shop_38,SHO_37,1.0,60.0
S000003759,2021-01-26,shop_39,SHO_38,2.0,60.0
S000003760,2021-01-25,shop_0,SHO_39,1.0,60.0
S000003761,2021-01-24,shop_1,SHO_40,3.0,60.0
S000003762,2021-01-23,shop_2,SHO_41,1.0,60.0
S000003763,2021-01-22,shop_3,TAB_42,2.0,210.0
S000003764,2021-01-21,shop_4,TAB_43,2.0,300.0
S000003765,2021-01-20,shop_5,CHA_44,1.0,60.0
S000003766,2021-01-19,shop_6,BED_45,1.0,150.0
S000003767,2021-01-18,shop_7,BED_46,1.0,300.0
S000003768,2021-01-17,shop_8,BED_47,4.0,395.0
S000003769,2021-01-16,shop_9,BED_48,1.0,440.0
S000003770,2021-01-15,shop_10,TSH_49,1.0,20.0
S000003771,2021-01-14,shop_11,TSH_50,1.0,20.0
S000003772,2021-01-13,shop_12,TSH_51,2.0,22.0
S000003773,2021-01-12,shop_13,TSH_52,1.0,24.0
S000003774,2021-01-11,shop_14,TSH_53,3.0,24.0
S000003775,2021-01-10,shop_15,HOO_54,1.0,45.0
S000003776,2021-01-09,shop_16,HOO_55,2.0,48.0
S000003777,2021-01-08,shop_17,HOO_56,2.0,49.0
S000003778,2021-01-07,shop_18,SHO_57,1.0,60.0
S000003779,2021-01-06,shop_19,SHO_58,1.0,60.0
S000003780,2021-02-04,shop_20,SHO_59,1.0,60.0
S000003781,2021-02-03,shop_21,SHO_60,4.0,60.0
S000003782,2021-02-02,shop_22,TAB_0,1.0,210.0
S000003783,2021-02-01,shop_23,TAB_1,1.0,300.0
S000003784,2021-01-31,shop_24,CHA_2,1.0,60.0
S000003785,2021-01-30,shop_25,BED_3,2.0,150.0
S000003786,2021-01-29,shop_26,BED_4,1.0,300.0
S000003787,2021-01-28,shop_27,BED_5,3.0,395.0
S000003788,2021-01-27,shop_28,BED_6,1.0,440.0
S000003789,2021-01-26,shop_29,TSH_7,2.0,20.0
S000003790,2021-01-25,shop_30,TSH_8,2.0,20.0
S000003791,2021-01-24,shop_31,TSH_9,1.0,22.0
S000003792,2021-01-23,shop_32,TSH_10,1.0,24.0
S000003793,2021-01-22,shop_33,TSH_11,1.0,24.0
S000003794,2021-01-21,shop_34,HOO_12,4.0,45.0
S000003795,2021-01-20,shop_35,HOO_13,1.0,48.0
S000003796,2021-01-19,shop_36,HOO_14,1.0,49.0
S000003797,2021-01-18,shop_37,SHO_15,1.0,60.0
S000003798,2021-01-17,shop_38,SHO_16,2.0,60.0
S000003799,2021-01-16,shop_39,SHO_17,1.0,60.0
S000003800,2021-01-15,shop_0,SHO_18,3.0,60.0
S000003801,2021-01-14,shop_1,SHO_19,1.0,60.0
S000003802,2021-01-13,shop_2,SHO_20,2.0,60.0
S000003803,2021-01-12,shop_3,TAB_21,2.0,210.0
S000003804,2021-01-11,shop_4,TAB_22,1.0,300.0
S000003805,2021-01-10,shop_5,CHA_23,1.0,60.0
S000003806,2021-01-09,shop_6,BED_24,1.0,150.0
S000003807,2021-01-08,shop_7,BED_25,4.0,300.0
S000003808,2021-01-07,shop_8,BED_26,1.0,395.0
S000003809,2021-01-06,shop_9,BED_27,1.0,440.0
S000003810,2021-02-04,shop_10,TSH_28,1.0,20.0
S000003811,2021-02-03,shop_11,TSH_29,2.0,20.0
S000003812,2021-02-02,shop_12,TSH_30,1.0,22.0
S000003813,2021-02-01,shop_13,TSH_31,3.0,24.0
S000003814,2021-01-31,shop_14,TSH_32,1.0,24.0
S000003815,2021-01-30,shop_15,HOO_33,2.0,45.0
S000003816,2021-01-29,shop_16,HOO_34,2.0,48.0
S000003817,2021-01-28,shop_17,HOO_35,1.0,49.0
S000003818,2021-01-27,shop_18,SHO_36,1.0,60.0
S000003819,2021-01-26,shop_19,SHO_37,1.0,60.0
S000003820,2021-01-25,shop_20,SHO_38,4.0,60.0
S000003821,2021-01-24,shop_21,SHO_39,1.0,60.0
S000003822,2021-01-23,shop_22,SHO_40,1.0,60.0
S000003823,2021-01-22,shop_23,SHO_41,1.0,60.0
S000003824,2021-01-21,shop_24,TAB_42,2.0,210.0
S000003825,2021-01-20,shop_25,TAB_43,1.0,300.0
S000003826,2021-01-19,shop_26,CHA_44,3.0,60.0
S000003827,2021-01-18,shop_27,BED_45,1.0,150.0
S000003828,2021-01-17,shop_28,BED_46,2.0,300.0
S000003829,2021-01-16,shop_29,BED_47,2.0,395.0
S000003830,2021-01-15,shop_30,BED_48,1.0,440.0
S000003831,2021-01-14,shop_31,TSH_49,1.0,20.0
S000003832,2021-01-13,shop_32,TSH_50,1.0,20.0
S000003833,2021-01-12,shop_33,TSH_51,4.0,22.0
S000003834,2021-01-11,shop_34,TSH_52,1.0,24.0
S000003835,2021-01-10,shop_35,TSH_53,1.0,24.0
S000003836,2021-01-09,shop_36,HOO_54,1.0,45.0
S000003837,2021-01-08,shop_37,HOO_55,2.0,48.0
S000003838,2021-01-07,shop_38,HOO_56,1.0,49.0
S000003839,2021-01-06,shop_39,SHO_57,3.0,60.0
S000003840,2021-02-04,shop_0,SHO_58,1.0,60.0
S000003841,2021-02-03,shop_1,SHO_59,2.0,60.0
S000003842,2021-02-02,shop_2,SHO_60,2.0,60.0
S000003843,2021-02-01,shop_3,TAB_0,1.0,210.0
S000003844,2021-01-31,shop_4,TAB_1,1.0,300.0
S000003845,2021-01-30,shop_5,CHA_2,1.0,60.0
S000003846,2021-01-29,shop_6,BED_3,4.0,150.0
S000003847,2021-01-28,shop_7,BED_4,1.0,300.0
S000003848,2021-01-27,shop_8,BED_5,1.0,395.0
S000003849,2021-01-26,shop_9,BED_6,1.0,440.0
S000003850,2021-01-25,shop_10,TSH_7,2.0,20.0
S000003851,2021-01-24,shop_11,TSH_8,1.0,20.0
S000003852,2021-01-23,shop_12,TSH_9,3.0,22.0
S000003853,2021-01-22,shop_13,TSH_10,1.0,24.0
S000003854,2021-01-21,shop_14,TSH_11,2.0,24.0
S000003855,2021-01-20,shop_15,HOO_12,2.0,45.0
S000003856,2021-01-19,shop_16,HOO_13,1.0,48.0
S000003857,2021-01-18,shop_17,HOO_14,1.0,49.0
S000003858,2021-01-17,shop_18,SHO_15,1.0,60.0
S000003859,2021-01-16,shop_19,SHO_16,4.0,60.0
S000003860,2021-01-15,shop_20,SHO_17,1.0,60.0
S000003861,2021-01-14,shop_21,SHO_18,1.0,60.0
S000003862,2021-01-13,shop_22,SHO_19,1.0,60.0
S000003863,2021-01-12,shop_23,SHO_20,2.0,60.0
S000003864,2021-01-11,shop_24,TAB_21,1.0,210.0
S000003865,2021-01-10,shop_25,TAB_22,3.0,300.0
S000003866,2021-01-09,shop_26,CHA_23,1.0,60.0
S000003867,2021-01-08,shop_27,BED_24,2.0,150.0
S000003868,2021-01-07,shop_28,BED_25,2.0,300.0
S000003869,2021-01-06,shop_29,BED_26,1.0,395.0
S000003870,2021-02-04,shop_30,BED_27,1.0,440.0
S000003871,2021-02-03,shop_31,TSH_28,1.0,20.0
S000003872,2021-02-02,shop_32,TSH_29,4.0,20.0
S000003873,2021-02-01,shop_33,TSH_30,1.0,22.0
S000003874,2021-01-31,shop_34,TSH_31,1.0,24.0
S000003875,2021-01-30,shop_35,TSH_32,1.0,24.0
S000003876,2021-01-29,shop_36,HOO_33,2.0,45.0
S000003877,2021-01-28,shop_37,HOO_34,1.0,48.0
S000003878,2021-01-27,shop_38,HOO_35,3.0,49.0
S000003879,2021-01-26,shop_39,SHO_36,1.0,60.0
S000003880,2021-01-25,shop_0,SHO_37,2.0,60.0
S000003881,2021-01-24,shop_1,SHO_38,2.0,60.0
S000003882,2021-01-23,shop_2,SHO_39,1.0,60.0
S000003883,2021-01-22,shop_3,SHO_40,1.0,60.0
S000003884,2021-01-21,shop_4,SHO_41,1.0,60.0
S000003885,2021-01-20,shop_5,TAB_42,4.0,210.0
S000003886,2021-01-19,shop_6,TAB_43,1.0,300.0
S000003887,2021-01-18,shop_7,CHA_44,1.0,60.0
S000003888,2021-01-17,shop_8,BED_45,1.0,150.0
S000003889,2021-01-16,shop_9,BED_46,2.0,300.0
S000003890,2021-01-15,shop_10,BED_47,1.0,395.0
S000003891,2021-01-14,shop_11,BED_48,3.0,440.0
S000003892,2021-01-13,shop_12,TSH_49,1.0,20.0
S000003893,2021-01-12,shop_13,TSH_50,2.0,20.0
S000003894,2021-01-11,shop_14,TSH_51,2.0,22.0
S000003895,2021-01-10,shop_15,TSH_52,1.0,24.0
S000003896,2021-01-09,shop_16,TSH_53,1.0,24.0
S000003897,2021-01-08,shop_17,HOO_54,1.0,45.0
S000003898,2021-01-07,shop_18,HOO_55,4.0,48.0
S000003899,2021-01-06,shop_19,HOO_56,1.0,49.0
S000003900,2021-02-04,shop_20,SHO_57,1.0,60.0
S000003901,2021-02-03,shop_21,SHO_58,1.0,60.0
S000003902,2021-02-02,shop_22,SHO_59,2.0,60.0
S000003903,2021-02-01,shop_23,SHO_60,1.0,60.0
S000003904,2021-01-31,shop_24,TAB_0,3.0,210.0
S000003905,2021-01-30,shop_25,TAB_1,1.0,300.0
S000003906,2021-01-29,shop_26,CHA_2,2.0,60.0
S000003907,2021-01-28,shop_27,BED_3,2.0,150.0
S000003908,2021-01-27,shop_28,BED_4,1.0,300.0
S000003909,2021-01-26,shop_29,BED_5,1.0,395.0
S000003910,2021-01-25,shop_30,BED_6,1.0,440.0
S000003911,2021-01-24,shop_31,TSH_7,4.0,20.0
S000003912,2021-01-23,shop_32,TSH_8,1.0,20.0
S000003913,2021-01-22,shop_33,TSH_9,1.0,22.0
S000003914,2021-01-21,shop_34,TSH_10,1.0,24.0
S000003915,2021-01-20,shop_35,TSH_11,2.0,24.0
S000003916,2021-01-19,shop_36,HOO_12,1.0,45.0
S000003917,2021-01-18,shop_37,HOO_13,3.0,48.0
S000003918,2021-01-17,shop_38,HOO_14,1.0,49.0
S000003919,2021-01-16,shop_39,SHO_15,2.0,60.0
S000003920,2021-01-15,shop_0,SHO_16,2.0,60.0
S000003921,2021-01-14,shop_1,SHO_17,1.0,60.0
S000003922,2021-01-13,shop_2,SHO_18,1.0,60.0
S000003923,2021-01-12,shop_3,SHO_19,1.0,60.0
S000003924,2021-01-11,shop_4,SHO_20,4.0,60.0
S000003925,2021-01-10,shop_5,TAB_21,1.0,210.0
S000003926,2021-01-09,shop_6,TAB_22,1.0,300.0
S000003927,2021-01-08,shop_7,CHA_23,1.0,60.0
S000003928,2021-01-07,shop_8,BED_24,2.0,150.0
S000003929,2021-01-06,shop_9,BED_25,1.0,300.0
S000003930,2021-02-04,shop_10,BED_26,3.0,395.0
S000003931,2021-02-03,shop_11,BED_27,1.0,440.0
S000003932,2021-02-02,shop_12,TSH_28,2.0,20.0
S000003933,2021-02-01,shop_13,TSH_29,2.0,20.0
S000003934,2021-01-31,shop_14,TSH_30,1.0,22.0
S000003935,2021-01-30,shop_15,TSH_31,1.0,24.0
S000003936,2021-01-29,shop_16,TSH_32,1.0,24.0
S000003937,2021-01-28,shop_17,HOO_33,4.0,45.0
S000003938,2021-01-27,shop_18,HOO_34,1.0,48.0
S000003939,2021-01-26,shop_19,HOO_35,1.0,49.0
S000003940,2021-01-25,shop_20,SHO_36,1.0,60.0
S000003941,2021-01-24,shop_21,SHO_37,2.0,60.0
S000003942,2021-01-23,shop_22,SHO_38,1.0,60.0
S000003943,2021-01-22,shop_23,SHO_39,3.0,60.0
S000003944,2021-01-21,shop_24,SHO_40,1.0,60.0
S000003945,2021-01-20,shop_25,SHO_41,2.0,60.0
S000003946,2021-01-19,shop_26,TAB_42,2.0,210.0
S000003947,2021-01-18,shop_27,TAB_43,1.0,300.0
S000003948,2021-01-17,shop_28,CHA_44,1.0,60.0
S000003949,2021-01-16,shop_29,BED_45,1.0,150.0
S000003950,2021-01-15,shop_30,BED_46,4.0,300.0
S000003951,2021-01-14,shop_31,BED_47,1.0,395.0
S000003952,2021-01-13,shop_32,BED_48,1.0,440.0
S000003953,2021-01-12,shop_33,TSH_49,1.0,20.0
S000003954,2021-01-11,shop_34,TSH_50,2.0,20.0
S000003955,2021-01-10,shop_35,TSH_51,1.0,22.0
S000003956,2021-01-09,shop_36,TSH_52,3.0,24.0
S000003957,2021-01-08,shop_37,TSH_53,1.0,24.0
S000003958,2021-01-07,shop_38,HOO_54,2.0,45.0
S000003959,2021-01-06,shop_39,HOO_55,2.0,48.0
S000003960,2021-02-04,shop_0,HOO_56,1.0,49.0
S000003961,2021-02-03,shop_1,SHO_57,1.0,60.0
S000003962,2021-02-02,shop_2,SHO_58,1.0,60.0
S000003963,2021-02-01,shop_3,SHO_59,4.0,60.0
S000003964,2021-01-31,shop_4,SHO_60,1.0,60.0
S000003965,2021-01-30,shop_5,TAB_0,1.0,210.0
S000003966,2021-01-29,shop_6,TAB_1,1.0,300.0
S000003967,2021-01-28,shop_7,CHA_2,2.0,60.0
S000003968,2021-01-27,shop_8,BED_3,1.0,150.0
S000003969,2021-01-26,shop_9,BED_4,3.0,300.0
S000003970,2021-01-25,shop_10,BED_5,1.0,395.0
S000003971,2021-01-24,shop_11,BED_6,2.0,440.0
S000003972,2021-01-23,shop_12,TSH_7,2.0,20.0
S000003973,2021-01-22,shop_13,TSH_8,1.0,20.0
S000003974,2021-01-21,shop_14,TSH_9,1.0,22.0
S000003975,2021-01-20,shop_15,TSH_10,1.0,24.0
S000003976,2021-01-19,shop_16,TSH_11,4.0,24.0
S000003977,2021-01-18,shop_17,HOO_12,1.0,45.0
S000003978,2021-01-17,shop_18,HOO_13,1.0,48.0
S000003979,2021-01-16,shop_19,HOO_14,1.0,49.0
S000003980,2021-01-15,shop_20,SHO_15,2.0,60.0
S000003981,2021-01-14,shop_21,SHO_16,1.0,60.0
S000003982,2021-01-13,shop_22,SHO_17,3.0,60.0
S000003983,2021-01-12,shop_23,SHO_18,1.0,60.0
S000003984,2021-01-11,shop_24,SHO_19,2.0,60.0
S000003985,2021-01-10,shop_25,SHO_20,2.0,60.0
S000003986,2021-01-09,shop_26,TAB_21,1.0,210.0
S000003987,2021-01-08,shop_27,TAB_22,1.0,300.0
S000003988,2021-01-07,shop_28,CHA_23,1.0,60.0
S000003989,2021-01-06,shop_29,BED_24,4.0,150.0
S000003990,2021-02-04,shop_30,BED_25,1.0,300.0
S000003991,2021-02-03,shop_31,BED_26,1.0,395.0
S000003992,2021-02-02,shop_32,BED_27,1.0,440.0
S000003993,2021-02-01,shop_33,TSH_28,2.0,20.0
S000003994,2021-01-31,shop_34,TSH_29,1.0,20.0
S000003995,2021-01-30,shop_35,TSH_30,3.0,22.0
S000003996,2021-01-29,shop_36,TSH_31,1.0,24.0
S000003997,2021-01-28,shop_37,TSH_32,2.0,24.0
S000003998,2021-01-27,shop_38,HOO_33,2.0,45.0
S000003999,2021-01-26,shop_39,HOO_34,1.0,48.0
S000004000,2021-01-25,shop_0,HOO_35,1.0,49.0
S000004001,2021-01-24,shop_1,SHO_36,1.0,60.0
S000004002,2021-01-23,shop_2,SHO_37,4.0,60.0
S000004003,2021-01-22,shop_3,SHO_38,1.0,60.0
S000004004,2021-01-21,shop_4,SHO_39,1.0,60.0
S000004005,2021-01-20,shop_5,SHO_40,1.0,60.0
S000004006,2021-01-19,shop_6,SHO_41,2.0,60.0
S000004007,2021-01-18,shop_7,TAB_42,1.0,210.0
S000004008,2021-01-17,shop_8,TAB_43,3.0,300.0
S000004009,2021-01-16,shop_9,CHA_44,1.0,60.0
S000004010,2021-01-15,shop_10,BED_45,2.0,150.0
S000004011,2021-01-14,shop_11,BED_46,2.0,300.0
S000004012,2021-01-13,shop_12,BED_47,1.0,395.0
S000004013,2021-01-12,shop_13,BED_48,1.0,440.0
S000004014,2021-01-11,shop_14,TSH_49,1.0,20.0
S000004015,2021-01-10,shop_15,TSH_50,4.0,20.0
S000004016,2021-01-09,shop_16,TSH_51,1.0,22.0
S000004017,2021-01-08,shop_17,TSH_52,1.0,24.0
S000004018,2021-01-07,shop_18,TSH_53,1.0,24.0
S000004019,2021-01-06,shop_19,HOO_54,2.0,45.0
S000004020,2021-02-04,shop_20,HOO_55,1.0,48.0
S000004021,2021-02-03,shop_21,HOO_56,3.0,49.0
S000004022,2021-02-02,shop_22,SHO_57,1.0,60.0
S000004023,2021-02-01,shop_23,SHO_58,2.0,60.0
S000004024,2021-01-31,shop_24,SHO_59,2.0,60.0
S000004025,2021-01-30,shop_25,SHO_60,1.0,60.0
S000004026,2021-01-29,shop_26,TAB_0,1.0,210.0
S000004027,2021-01-28,shop_27,TAB_1,1.0,300.0
S000004028,2021-01-27,shop_28,CHA_2,4.0,60.0
S000004029,2021-01-26,shop_29,BED_3,1.0,150.0
S000004030,2021-01-25,shop_30,BED_4,1.0,300.0
S000004031,2021-01-24,shop_31,BED_5,1.0,395.0
S000004032,2021-01-23,shop_32,BED_6,2.0,440.0
S000004033,2021-01-22,shop_33,TSH_7,1.0,20.0
S000004034,2021-01-21,shop_34,TSH_8,3.0,20.0
S000004035,2021-01-20,shop_35,TSH_9,1.0,22.0
S000004036,2021-01-19,shop_36,TSH_10,2.0,24.0
S000004037,2021-01-18,shop_37,TSH_11,2.0,24.0
S000004038,2021-01-17,shop_38,HOO_12,1.0,45.0
S000004039,2021-01-16,shop_39,HOO_13,1.0,48.0
S000004040,2021-01-15,shop_0,HOO_14,1.0,49.0
S000004041,2021-01-14,shop_1,SHO_15,4.0,60.0
S000004042,2021-01-13,shop_2,SHO_16,1.0,60.0
S000004043,2021-01-12,shop_3,SHO_17,1.0,60.0
S000004044,2021-01-11,shop_4,SHO_18,1.0,60.0
S000004045,2021-01-10,shop_5,SHO_19,2.0,60.0
S000004046,2021-01-09,shop_6,SHO_20,1.0,60.0
S000004047,2021-01-08,shop_7,TAB_21,3.0,210.0
S000004048,2021-01-07,shop_8,TAB_22,1.0,300.0
S000004049,2021-01-06,shop_9,CHA_23,2.0,60.0
S000004050,2021-02-04,shop_10,BED_24,2.0,150.0
S000004051,2021-02-03,shop_11,BED_25,1.0,300.0
S000004052,2021-02-02,shop_12,BED_26,1.0,395.0
S000004053,2021-02-01,shop_13,BED_27,1.0,440.0
S000004054,2021-01-31,shop_14,TSH_28,4.0,20.0
S000004055,2021-01-30,shop_15,TSH_29,1.0,20.0
S000004056,2021-01-29,shop_16,TSH_30,1.0,22.0
S000004057,2021-01-28,shop_17,TSH_31,1.0,24.0
S000004058,2021-01-27,shop_18,TSH_32,2.0,24.0
S000004059,2021-01-26,shop_19,HOO_33,1.0,45.0
S000004060,2021-01-25,shop_20,HOO_34,3.0,48.0
S000004061,2021-01-24,shop_21,HOO_35,1.0,49.0
S000004062,2021-01-23,shop_22,SHO_36,2.0,60.0
S000004063,2021-01-22,shop_23,SHO_37,2.0,60.0
S000004064,2021-01-21,shop_24,SHO_38,1.0,60.0
S000004065,2021-01-20,shop_25,SHO_39,1.0,60.0
S000004066,2021-01-19,shop_26,SHO_40,1.0,60.0
S000004067,2021-01-18,shop_27,SHO_41,4.0,60.0
S000004068,2021-01-17,shop_28,TAB_42,1.0,210.0
S000004069,2021-01-16,shop_29,TAB_43,1.0,300.0
S000004070,2021-01-15,shop_30,CHA_44,1.0,60.0
S000004071,2021-01-14,shop_31,BED_45,2.0,150.0
S000004072,2021-01-13,shop_32,BED_46,1.0,300.0
S000004073,2021-01-12,shop_33,BED_47,3.0,395.0
S000004074,2021-01-11,shop_34,BED_48,1.0,440.0
S000004075,2021-01-10,shop_35,TSH_49,2.0,20.0
S000004076,2021-01-09,shop_36,TSH_50,2.0,20.0
S000004077,2021-01-08,shop_37,TSH_51,1.0,22.0
S000004078,2021-01-07,shop_38,TSH_52,1.0,24.0
S000004079,2021-01-06,shop_39,TSH_53,1.0,24.0
S000004080,2021-02-04,shop_0,HOO_54,4.0,45.0
S000004081,2021-02-03,shop_1,HOO_55,1.0,48.0
S000004082,2021-02-02,shop_2,HOO_56,1.0,49.0
S000004083,2021-02-01,shop_3,SHO_57,1.0,60.0
S000004084,2021-01-31,shop_4,SHO_58,2.0,60.0
S000004085,2021-01-30,shop_5,SHO_59,1.0,60.0
S000004086,2021-01-29,shop_6,SHO_60,3.0,60.0
S000004087,2021-01-28,shop_7,TAB_0,1.0,210.0
S000004088,2021-01-27,shop_8,TAB_1,2.0,300.0
S000004089,2021-01-26,shop_9,CHA_2,2.0,60.0
S000004090,2021-01-25,shop_10,BED_3,1.0,150.0
S000004091,2021-01-24,shop_11,BED_4,1.0,300.0
S000004092,2021-01-23,shop_12,BED_5,1.0,395.0
S000004093,2021-01-22,shop_13,BED_6,4.0,440.0
S000004094,2021-01-21,shop_14,TSH_7,1.0,20.0
S000004095,2021-01-20,shop_15,TSH_8,1.0,20.0
S000004096,2021-01-19,shop_16,TSH_9,1.0,22.0
S000004097,2021-01-18,shop_17,TSH_10,2.0,24.0
S000004098,2021-01-17,shop_18,TSH_11,1.0,24.0
S000004099,2021-01-16,shop_19,HOO_12,3.0,45.0
S000004100,2021-01-15,shop_20,HOO_13,1.0,48.0
S000004101,2021-01-14,shop_21,HOO_14,2.0,49.0
S000004102,2021-01-13,shop_22,SHO_15,2.0,60.0
S000004103,2021-01-12,shop_23,SHO_16,1.0,60.0
S000004104,2021-01-11,shop_24,SHO_17,1.0,60.0
S000004105,2021-01-10,shop_25,SHO_18,1.0,60.0
S000004106,2021-01-09,shop_26,SHO_19,4.0,60.0
S000004107,2021-01-08,shop_27,SHO_20,1.0,60.0
S000004108,2021-01-07,shop_28,TAB_21,1.0,210.0
S000004109,2021-01-06,shop_29,TAB_22,1.0,300.0
S000004110,2021-02-04,shop_30,CHA_23,2.0,60.0
S000004111,2021-02-03,shop_31,BED_24,1.0,150.0
S000004112,2021-02-02,shop_32,BED_25,3.0,300.0
S000004113,2021-02-01,shop_33,BED_26,1.0,395.0
S000004114,2021-01-31,shop_34,BED_27,2.0,440.0
S000004115,2021-01-30,shop_35,TSH_28,2.0,20.0
S000004116,2021-01-29,shop_36,TSH_29,1.0,20.0
S000004117,2021-01-28,shop_37,TSH_30,1.0,22.0
S000004118,2021-01-27,shop_38,TSH_31,1.0,24.0
S000004119,2021-01-26,shop_39,TSH_32,4.0,24.0
S000004120,2021-01-25,shop_0,HOO_33,1.0,45.0
S000004121,2021-01-24,shop_1,HOO_34,1.0,48.0
S000004122,2021-01-23,shop_2,HOO_35,1.0,49.0
S000004123,2021-01-22,shop_3,SHO_36,2.0,60.0
S000004124,2021-01-21,shop_4,SHO_37,1.0,60.0
S000004125,2021-01-20,shop_5,SHO_38,3.0,60.0
S000004126,2021-01-19,shop_6,SHO_39,1.0,60.0
S000004127,2021-01-18,shop_7,SHO_40,2.0,60.0
S000004128,2021-01-17,shop_8,SHO_41,2.0,60.0
S000004129,2021-01-16,shop_9,TAB_42,1.0,210.0
S000004130,2021-01-15,shop_10,TAB_43,1.0,300.0
S000004131,2021-01-14,shop_11,CHA_44,1.0,60.0
S000004132,2021-01-13,shop_12,BED_45,4.0,150.0
S000004133,2021-01-12,shop_13,BED_46,1.0,300.0
S000004134,2021-01-11,shop_14,BED_47,1.0,395.0
S000004135,2021-01-10,shop_15,BED_48,1.0,440.0
S000004136,2021-01-09,shop_16,TSH_49,2.0,20.0
S000004137,2021-01-08,shop_17,TSH_50,1.0,20.0
S000004138,2021-01-07,shop_18,TSH_51,3.0,22.0
S000004139,2021-01-06,shop_19,TSH_52,1.0,24.0
S000004140,2021-02-04,shop_20,TSH_53,2.0,24.0
S000004141,2021-02-03,shop_21,HOO_54,2.0,45.0
S000004142,2021-02-02,shop_22,HOO_55,1.0,48.0
S000004143,2021-02-01,shop_23,HOO_56,1.0,49.0
S000004144,2021-01-31,shop_24,SHO_57,1.0,60.0
S000004145,2021-01-30,shop_25,SHO_58,4.0,60.0
S000004146,2021-01-29,shop_26,SHO_59,1.0,60.0
S000004147,2021-01-28,shop_27,SHO_60,1.0,60.0
S000004148,2021-01-27,shop_28,TAB_0,1.0,210.0
S000004149,2021-01-26,shop_29,TAB_1,2.0,300.0
S000004150,2021-01-25,shop_30,CHA_2,1.0,60.0
S000004151,2021-01-24,shop_31,BED_3,3.0,150.0
S000004152,2021-01-23,shop_32,BED_4,1.0,300.0
S000004153,2021-01-22,shop_33,BED_5,2.0,395.0
S000004154,2021-01-21,shop_34,BED_6,2.0,440.0
S000004155,2021-01-20,shop_35,TSH_7,1.0,20.0
S000004156,2021-01-19,shop_36,TSH_8,1.0,20.0
S000004157,2021-01-18,shop_37,TSH_9,1.0,22.0
S000004158,2021-01-17,shop_38,TSH_10,4.0,24.0
S000004159,2021-01-16,shop_39,TSH_11,1.0,24.0
S000004160,2021-01-15,shop_0,HOO_12,1.0,45.0
S000004161,2021-01-14,shop_1,HOO_13,1.0,48.0
S000004162,2021-01-13,shop_2,HOO_14,2.0,49.0
S000004163,2021-01-12,shop_3,SHO_15,1.0,60.0
S000004164,2021-01-11,shop_4,SHO_16,3.0,60.0
S000004165,2021-01-10,shop_5,SHO_17,1.0,60.0
S000004166,2021-01-09,shop_6,SHO_18,2.0,60.0
S000004167,2021-01-08,shop_7,SHO_19,2.0,60.0
S000004168,2021-01-07,shop_8,SHO_20,1.0,60.0
S000004169,2021-01-06,shop_9,TAB_21,1.0,210.0
S000004170,2021-02-04,shop_10,TAB_22,1.0,300.0
S000004171,2021-02-03,shop_11,CHA_23,4.0,60.0
S000004172,2021-02-02,shop_12,BED_24,1.0,150.0
S000004173,2021-02-01,shop_13,BED_25,1.0,300.0
S000004174,2021-01-31,shop_14,BED_26,1.0,395.0
S000004175,2021-01-30,shop_15,BED_27,2.0,440.0
S000004176,2021-01-29,shop_16,TSH_28,1.0,20.0
S000004177,2021-01-28,shop_17,TSH_29,3.0,20.0
S000004178,2021-01-27,shop_18,TSH_30,1.0,22.0
S000004179,2021-01-26,shop_19,TSH_31,2.0,24.0
S000004180,2021-01-25,shop_20,TSH_32,2.0,24.0
S000004181,2021-01-24,shop_21,HOO_33,1.0,45.0
S000004182,2021-01-23,shop_22,HOO_34,1.0,48.0
S000004183,2021-01-22,shop_23,HOO_35,1.0,49.0
S000004184,2021-01-21,shop_24,SHO_36,4.0,60.0
S000004185,2021-01-20,shop_25,SHO_37,1.0,60.0
S000004186,2021-01-19,shop_26,SHO_38,1.0,60.0
S000004187,2021-01-18,shop_27,SHO_39,1.0,60.0
S000004188,2021-01-17,shop_28,SHO_40,2.0,60.0
S000004189,2021-01-16,shop_29,SHO_41,1.0,60.0
S000004190,2021-01-15,shop_30,TAB_42,3.0,210.0
S000004191,2021-01-14,shop_31,TAB_43,1.0,300.0
S000004192,2021-01-13,shop_32,CHA_44,2.0,60.0
S000004193,2021-01-12,shop_33,BED_45,2.0,150.0
S000004194,2021-01-11,shop_34,BED_46,1.0,300.0
S000004195,2021-01-10,shop_35,BED_47,1.0,395.0
S000004196,2021-01-09,shop_36,BED_48,1.0,440.0
S000004197,2021-01-08,shop_37,TSH_49,4.0,20.0
